,지역,연령,성별,독서 빈도,독서장애요인1,독서장애요인2,도서 선택시 이용정보1,도서 선택시 이용정보2,도서 입수경로1,도서 입수경로2,종이책 선호분야1,종이책 선호분야2,전자책 선호분야1,전자책 선호분야2,도서관 이용경험,주이용 도서관 종류1,월 평균 이용빈도,연 평균 이용빈도,이용 목적,비이용 이유,최종학력,연도,종이책 빈도,전자책 빈도,오디오북 빈도,종이신문,인터넷신문,종이잡지,웹진,만화책,웹툰,독서 선호도,주이용 도서관 종류2,평일 평균 독서시간(분),주말 평균 독서시간(분),종이_평일 평균 독서시간(분),종이_주말 평균 독서시간(분),전자_평일 평균 독서시간(분),전자_주말 평균 독서시간(분),오디오_평일 평균 독서시간(분),오디오_주말 평균 독서시간(분),종이책,전자책,웹소설,오디오북,총 독서량,도서관 방문,전자도서관 이용,전자책/오디오북/웹소설 구독,전자책 이용이유1,전자책 이용이유2,전자책 이용방식1,전자책 이용방식2
878,경북,40-49세,여,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",직접 구입,도서관 대여,자기계발서,"예술, 문화",0,0,있다,공공도서관,0,6,독서 및 도서 대출,0,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,전문도서관,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,매우 감소,변함 없음,변함 없음,0,0,0,0
879,경북,40-49세,남,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",직접 구입,집에 있는 책,"과학, 기술, 컴퓨터",자기계발서,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
880,경북,40-49세,남,매일,일 또는 학업 때문에 책읽을시간이 없어서,글자가 잘 보이지 않아서,"서점, 도서관 등에서 책을 직접 보고",각종 기관 추천도서,직접 구입,도서관 대여,"철학, 사상, 종교","정치, 사회, 시사",0,0,있다,공공도서관,0,매우 감소,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,전문도서관,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,매우 증가,변함 없음,변함 없음,변함 없음,매우 증가,약간 감소,변함 없음,변함 없음,0,0,0,0
881,경북,40-49세,남,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,"가족, 친구 추천","인터넷의 책 소개, 광고",주위 사람에게 대여,집에 있는 책,소설(장르소설 포함),"취미, 오락, 여행, 건강",0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
882,경북,40-49세,남,일주일에 한두 번,책 구입이 경제적으로 부담되어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","인터넷의 책 소개, 광고","가족, 친구 추천",직접 구입,도서관 대여,"정치, 사회, 시사",소설(장르소설 포함),0,0,있다,공공도서관,약간 증가,0,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,직장도서관,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,0,0,0,0
883,경북,40-49세,여,몇 달에 한번,책을 읽을만한 마음의 여유가 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","인터넷의 책 소개, 광고",0,직접 구입,0,소설(장르소설 포함),자기계발서,0,0,없다,0,0,0,0,집에서 멀다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
884,경북,40-49세,남,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,"신문이나 잡지의 책 소개, 광고","인터넷의 책 소개, 광고",직접 구입,집에 있는 책,소설(장르소설 포함),"경제, 경영",0,0,없다,0,0,0,0,책을 읽지 않는다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
885,경북,40-49세,여,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"인터넷의 책 소개, 광고","신문이나 잡지의 책 소개, 광고",주위 사람에게 대여,도서관 대여,자기계발서,0,0,0,있다,공공도서관,매우 증가,0,독서 및 도서 대출,0,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,0,0,0,0
886,경북,40-49세,여,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"가족, 친구 추천",각종 기관 추천도서,직접 구입,0,0,0,소설(장르소설 포함),0,없다,0,0,0,0,읽고 싶은 책은 구입해서 읽는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,변함 없음,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,시간과 장소에 관계없이 이용할 수 있어서,종이책에 없는 콘텐츠여서,대여 이용,무료 이용
887,경북,40-49세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","서점, 도서관 등에서 책을 직접 보고","유명인, 전문가 추천",공공장소 비치,직접 구입,"정치, 사회, 시사",소설(장르소설 포함),0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
888,경북,50-59세,여,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,여가/취미활동,"인터넷의 책 소개, 광고","가족, 친구 추천",집에 있는 책,직접 구입,소설(장르소설 포함),0,0,0,없다,0,0,0,0,집에서 멀다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,변함 없음,0,0,0,0
889,경북,50-59세,남,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"텔레비전이나 라디오의 책 소개, 광고",베스트셀러,직접 구입,집에 있는 책,"취미, 오락, 여행, 건강",자기계발서,0,0,없다,0,0,0,0,이용 절차가 까다롭다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
890,경북,50-59세,여,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
891,경북,50-59세,여,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,여가/취미활동,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
892,경북,50-59세,여,일주일에 한두 번,책 구입이 경제적으로 부담되어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","서점, 도서관 등에서 책을 직접 보고","신문이나 잡지의 책 소개, 광고",직접 구입,선물,자기계발서,소설(장르소설 포함),0,0,없다,0,0,0,0,집에서 멀다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
893,경북,50-59세,여,전혀 읽지 않음,책을 읽을만한 마음의 여유가 없어서,독서의 필요성을 느끼지 못해서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
894,경북,50-59세,남,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
895,경북,50-59세,여,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고","신문이나 잡지의 책 소개, 광고",직접 구입,집에 있는 책,문학,문학,0,0,없다,0,0,0,0,읽을 만한 책이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,매우 감소,변함 없음,변함 없음,0,0,0,0
896,경북,50-59세,여,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,중학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
897,경북,50-59세,여,매일,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,"가족, 친구 추천","텔레비전이나 라디오의 책 소개, 광고",선물,집에 있는 책,소설(장르소설 포함),"과학, 기술, 컴퓨터",0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,약간 감소,변함 없음,0,0,0,0
898,경북,50-59세,여,한 달에 한두 번,글자가 잘 보이지 않아서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",베스트셀러,각종 기관 추천도서,직접 구입,집에 있는 책,"취미, 오락, 여행, 건강",문학,0,0,없다,0,0,0,0,읽고 싶은 책은 구입해서 읽는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,20.0,260.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,약간 감소,변함 없음,변함 없음,0,0,0,0
899,경북,50-59세,남,매일,글자가 잘 보이지 않아서,책 구입이 경제적으로 부담되어서,"서점, 도서관 등에서 책을 직접 보고","가족, 친구 추천",직접 구입,집에 있는 책,문학,소설(장르소설 포함),0,0,없다,0,0,0,0,집에서 멀다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,변함 없음,약간 감소,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,0,0,0,0
900,경북,50-59세,여,한 달에 한두 번,글자가 잘 보이지 않아서,책을 읽을만한 마음의 여유가 없어서,베스트셀러,0,공공장소 비치,0,"취미, 오락, 여행, 건강",0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
901,경북,50-59세,남,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
902,경북,50-59세,남,전혀 읽지 않음,글자가 잘 보이지 않아서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
903,경북,50-59세,여,전혀 읽지 않음,글자가 잘 보이지 않아서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,약간 감소,변함 없음,변함 없음,0,0,0,0
904,경북,50-59세,남,일주일에 한두 번,책을 읽을만한 마음의 여유가 없어서,책 구입이 경제적으로 부담되어서,"신문이나 잡지의 책 소개, 광고",각종 기관 추천도서,직접 구입,도서관 대여,재테크,"경제, 경영",0,0,있다,공공도서관,0,약간 증가,독서 및 도서 대출,0,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,0,0,0,0
905,경북,50-59세,여,몇 달에 한번,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,일 또는 학업 때문에 책읽을시간이 없어서,"가족, 친구 추천",0,집에 있는 책,주위 사람에게 대여,소설(장르소설 포함),0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
906,경북,50-59세,여,일주일에 한두 번,글자가 잘 보이지 않아서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",베스트셀러,"서점, 도서관 등에서 책을 직접 보고",도서관 대여,직접 구입,"철학, 사상, 종교",재테크,0,0,있다,공공도서관,0,매우 감소,독서 및 도서 대출,0,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,전문도서관,0.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,약간 감소,변함 없음,변함 없음,0,0,0,0
907,경북,60세 이상,남,전혀 읽지 않음,글자가 잘 보이지 않아서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",0,0,0,0,0,0,0,0,없다,0,0,0,0,집에서 멀다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,변함 없음,0,0,0,0
908,경북,60세 이상,남,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
909,경북,60세 이상,여,한 달에 한두 번,글자가 잘 보이지 않아서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,베스트셀러,"신문이나 잡지의 책 소개, 광고",직접 구입,집에 있는 책,문학,자기계발서,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
910,경북,60세 이상,여,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"유튜브, 책방송 팟캐스트의 책 소개","가족, 친구 추천",주위 사람에게 대여,직접 구입,"취미, 오락, 여행, 건강",0,0,0,없다,0,0,0,0,유익한 프로그램이 부족하다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,0,0,0,0
911,경북,60세 이상,여,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",글자가 잘 보이지 않아서,"가족, 친구 추천","유명인, 전문가 추천",집에 있는 책,직접 구입,"철학, 사상, 종교",문학,0,0,없다,0,0,0,0,읽고 싶은 책은 구입해서 읽는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,약간 감소,변함 없음,변함 없음,0,0,0,0
912,경북,60세 이상,남,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,"가족, 친구 추천",0,도서관 대여,집에 있는 책,"경제, 경영",소설(장르소설 포함),0,0,있다,공공도서관,0,변함 없음,독서 및 도서 대출,0,중학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,변함 없음,0,0,0,0
913,경북,60세 이상,남,전혀 읽지 않음,글자가 잘 보이지 않아서,책 구입이 경제적으로 부담되어서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
914,경북,60세 이상,남,전혀 읽지 않음,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
915,경북,60세 이상,여,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",글자가 잘 보이지 않아서,"서점, 도서관 등에서 책을 직접 보고","드라마, 영화의 원작",직접 구입,선물,문학,소설(장르소설 포함),0,0,있다,공공도서관,0,8,독서 및 도서 대출,0,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,전문도서관,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,약간 감소,변함 없음,변함 없음,0,0,0,0
